Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
3022	88.89	0.82	Gradient Boost (General Model)	11	0.915	5833	310.6934414148858	1379749	0.45	1357	265	23400	None
305	99.78	4.13	Neural Network (Specific Model)	11	0.912	144923	353.57855626326966	1093013	0.42	942	21	333826	None
311	97.85	100.19	Gradient Boost (General Model)	11	0.881	26117	317.5921722113503	5517005	0.55	5110	385	159504	None
316	36.45	103.32	Neural Network (Specific Model)	11	0.926	5575	295.92745974473587	17760634	0.44	18569	3527	329153	None
3287	75.52	1.64	Gradient Boost (General Model)	11	0.936	4574	333.5846456692913	1085387	0.39	1016	253	21700	None
329	94.7	104.21	Gradient Boost (General Model)	11	0.927	5500	300.62024977698485	10885784	0.46	11210	2225	129301	None
3356	26.7	4.11	Neural Network (Specific Model)	11	0.881	73832	261.8188481675393	849522	0.32	955	43	180804	None
3366	86.79	0.74	Neural Network (Specific Model)	11	0.91	54418	318.0318181818182	2303840	0.6	2200	64	159105	None
3382	33.59	16.57	Neural Network (Specific Model)	11	0.857	5789	231.9970703125	4141017	0.5	5120	817	110943	None
3394	100.0	106.75	Gradient Boost (General Model)	11	0.899	10499	291.03939466730725	16149370	0.63	16652	2220	177941	None
3397	18.72	0.04	Neural Network (Specific Model)	11	0.878	59738	282.04150197628456	486654	0.43	506	19	95825	None
3425	8.12	0.01	Neural Network (Specific Model)	11	0.86	30519	292.14956011730203	347189	0.52	341	41	75830	None
3427	89.75	16.62	Gradient Boost (General Model)	11	0.896	21967	311.6977995110025	2129308	0.57	2045	224	75229	None
3429	61.2	11.41	Gradient Boost (General Model)	11	0.606	10632	129.12226512226513	1479743	0.3	2331	192	74901	None
3447	14.25	2.16	Neural Network (Specific Model)	11	0.88	7395	250.32702237521514	493953	0.38	581	86	68885	None
3476	89.48	17.14	Gradient Boost (General Model)	11	0.893	10117	290.7451979615837	2487809	0.51	2551	375	60733	None
3488	98.43	92.04	Gradient Boost (General Model)	11	0.893	7260	285.5461905750467	9232133	0.64	9634	1608	106237	None
3522	90.7	96.48	Neural Network (Specific Model)	11	0.895	11149	292.6364095655103	5816218	0.56	5938	720	60763	None
3563	38.27	109.33	Neural Network (Specific Model)	11	0.887	5053	294.7673608643116	13993899	0.59	14069	3079	49201	None
3566	44.84	12.61	Gradient Boost (General Model)	11	0.903	2899	241.0011474469306	2783656	0.68	3486	849	44841	None
360	99.89	4.08	Neural Network (Specific Model)	11	0.906	48119	355.3199815837937	2552246	0.59	2172	103	102098	None
362	13.77	1.67	Neural Network (Specific Model)	11	0.916	21598	226.86964618249533	395285	0.4	537	34	101686	None
363	1.73	106.97	Neural Network (Specific Model)	11	0.882	7453	287.3558324463089	15584951	0.61	15971	2685	50148	None
3684	85.91	33.19	Gradient Boost (General Model)	11	0.902	11329	299.20985010706636	3248104	0.62	3269	425	74984	None
3729	78.49	92.24	Gradient Boost (General Model)	11	0.921	9304	311.1180148495506	5179092	0.62	5118	782	67394	None
37314	11.64	0.08	Neural Network (Specific Model)	11	0.947	2486	272.7229916897507	311185	0.46	361	120	4649	None
3752	6.21	0.09	Neural Network (Specific Model)	11	0.925	30806	234.50619834710744	366231	0.5	484	30	60681	None
3784	17.18	7.79	Neural Network (Specific Model)	11	0.866	10632	236.21927374301677	1168794	0.49	1432	171	53732	None
3803	47.53	106.72	Neural Network (Specific Model)	11	0.919	3862	276.05904918481986	13127454	0.41	14598	3350	50097	None
3838	99.47	86.13	Gradient Boost (General Model)	11	0.892	9613	302.1696778078892	6737982	0.57	6642	1007	60469	None
3846	82.99	55.54	Neural Network (Specific Model)	11	0.853	8919	345.74743554200165	4382326	0.55	3607	649	42234	None
38488	70.45	17.96	Gradient Boost (General Model)	11	0.923	3505	306.615020051039	2729005	0.63	2743	797	14078	None
3859	14.46	0.16	Neural Network (Specific Model)	11	0.857	22655	290.2699868938401	773663	0.4	763	57	59370	None
3862	8.49	2.78	Neural Network (Specific Model)	11	0.945	6094	341.0394736842105	491198	0.41	456	91	40468	None
388	93.36	96.23	Neural Network (Specific Model)	11	0.904	34410	320.5853569249542	8707261	0.42	8195	612	186119	None
3992	13.02	23.23	Neural Network (Specific Model)	11	0.913	4592	276.8007662835249	474486	0.44	522	107	34871	None
40	95.92	98.9	Gradient Boost (General Model)	11	0.899	27545	305.98814091384725	8774458	0.62	8601	547	210690	None
4013	10.81	2.15	Neural Network (Specific Model)	4	0.894	6172	250.1126436781609	364570	0.35	435	67	34470	None
4016	83.61	74.85	Gradient Boost (General Model)	11	0.918	5039	294.9302455357143	3449988	0.42	3584	772	34435	None
4037	92.49	43.55	Gradient Boost (General Model)	11	0.927	3618	301.09750889679714	5465613	0.44	5620	1532	33692	None
404	100.0	108.93	Gradient Boost (General Model)	11	0.89	13136	302.0535873582261	15947955	0.57	15694	1894	83129	None
4129	17.67	11.55	Neural Network (Specific Model)	11	0.879	22017	286.01967213114756	890538	0.56	915	86	57249	None
4143	90.93	64.79	Gradient Boost (General Model)	11	0.922	4582	291.5359604170348	5360592	0.47	5659	1294	30883	None
4145	81.51	29.39	Gradient Boost (General Model)	11	0.894	5413	277.22890025575447	3632458	0.63	3910	776	30854	None
416	0.0	114.37	Neural Network (Specific Model)	11	0.894	13684	287.90890291684804	79748838	0.38	82692	9561	166884	None
417	93.79	97.47	Gradient Boost (General Model)	11	0.885	4657	262.59964817880797	17177082	0.61	19328	4002	47589	None
4204	19.62	0.01	Neural Network (Specific Model)	11	0.894	23238	331.93430656934305	761805	0.43	685	54	69098	None
4280	50.6	3.37	Neural Network (Specific Model)	11	0.869	4377	262.2048951048951	1292163	0.57	1430	305	40067	None
4284	5.16	0.13	Neural Network (Specific Model)	11	0.935	18746	519.8601694915254	393578	0.57	236	37	27408	None
4301	75.66	0.0	Neural Network (Specific Model)	11	0.899	4580	300.27708703374776	1124879	0.4	1126	266	15709	None
4338	75.7	48.31	Neural Network (Specific Model)	11	0.937	4237	288.8572219147759	3337432	0.43	3614	851	26499	None
4376	64.37	9.52	Gradient Boost (General Model)	11	0.949	26830	341.1207815275311	1211948	0.41	1126	86	75296	None
4379	86.95	50.19	Gradient Boost (General Model)	11	0.91	5661	324.1142208774584	4230235	0.47	3966	881	25653	None
439	29.15	13.2	Neural Network (Specific Model)	11	0.922	27868	344.07042253521126	952662	0.41	852	62	72036	None
4395	6.71	1.22	Neural Network (Specific Model)	11	0.88	7706	216.61111111111111	291726	0.52	396	50	25312	None
4429	7.82	0.03	Neural Network (Specific Model)	11	0.924	8051	299.4506578947368	294923	0.34	304	44	24773	None
443	99.94	66.46	Neural Network (Specific Model)	11	0.915	14235	323.6776885529838	6730749	0.43	6351	774	71544	None
4458	10.01	0.65	Neural Network (Specific Model)	11	0.955	7710	383.15625	384913	0.32	320	64	33321	None
4495	96.77	48.84	Gradient Boost (General Model)	11	0.912	5399	291.2430840163934	3733569	0.57	3904	800	23609	None
453	63.63	4.65	Neural Network (Specific Model)	11	0.918	19179	326.9973154362416	1589646	0.45	1490	140	70492	None
4627	5.07	0.02	Neural Network (Specific Model)	11	0.839	6572	246.23839009287926	283211	0.45	323	49	21370	None
4668	84.32	25.36	Gradient Boost (General Model)	11	0.83	3388	274.695871559633	2161065	0.52	2180	644	21173	None
4733	90.36	28.82	Gradient Boost (General Model)	11	0.931	6199	277.46666666666664	1431980	0.3	1605	289	20963	None
48	0.0	41.63	Neural Network (Specific Model)	11	0.902	104399	328.2760563380282	8510788	0.68	7810	155	195566	None
4848	6.9	0.01	Neural Network (Specific Model)	11	0.726	5599	134.32563025210084	263396	0.42	476	56	20516	None
5019	75.99	5.33	Gradient Boost (General Model)	11	0.912	7910	301.8984227129338	1571731	0.48	1585	252	29238	None
505	18.73	7.88	Neural Network (Specific Model)	11	0.915	12795	315.3153013910356	1334234	0.51	1294	159	65837	None
506	95.41	0.13	Gradient Boost (General Model)	11	0.893	17537	297.09732234809474	1934321	0.57	1942	155	65803	None
5175	50.48	1.06	Neural Network (Specific Model)	11	0.897	6226	297.1111111111111	973541	0.38	981	184	19249	None
5242	57.65	37.83	Gradient Boost (General Model)	11	0.929	3404	312.221723518851	1120337	0.34	1114	329	19040	None
5433	89.74	46.25	Gradient Boost (General Model)	11	0.917	3316	301.3057384760113	2091355	0.43	2126	621	18404	None
55	74.21	12.82	Gradient Boost (General Model)	11	0.887	63678	236.2472852912142	1615715	0.53	2026	90	173550	None
5550	26.77	1.86	Neural Network (Specific Model)	11	0.913	2861	297.68066157760813	767951	0.56	786	256	18002	None
5585	23.49	11.73	Neural Network (Specific Model)	11	0.85	7546	269.22117516629714	1709189	0.53	1804	321	61514	None
5652	59.8	14.33	Gradient Boost (General Model)	11	0.926	3432	275.4062792877226	1899714	0.45	2134	556	17741	None
5973	49.39	6.48	Neural Network (Specific Model)	11	0.86	3080	303.69770879526976	1431062	0.54	1353	449	16925	None
60	63.66	18.89	Gradient Boost (General Model)	11	0.932	168581	192.94117647058823	2102718	0.4	3400	64	168937	Low confidence prediction - substantial (36%) disagreement between completeness prediction models
627	85.34	4.41	Neural Network (Specific Model)	11	0.905	21363	292.6479250334672	723344	0.45	747	65	59466	None
649	7.5	0.16	Neural Network (Specific Model)	11	0.957	23756	277.6390977443609	345440	0.34	399	20	58497	None
6645	13.78	0.9	Neural Network (Specific Model)	11	0.888	3555	309.33422459893046	389783	0.39	374	107	15472	None
666	5.72	0.51	Neural Network (Specific Model)	11	0.929	15092	263.683615819209	300648	0.4	354	39	57583	None
6795	7.86	0.46	Neural Network (Specific Model)	11	0.941	4776	267.0807174887892	377827	0.38	446	83	15195	None
7262	9.5	1.38	Neural Network (Specific Model)	11	0.887	8710	270.6322188449848	601032	0.57	658	96	33180	None
7265	6.15	0.07	Neural Network (Specific Model)	11	0.722	8770	149.08372093023254	265684	0.33	430	37	28345	None
7682	72.42	27.9	Gradient Boost (General Model)	11	0.906	3734	299.81303370786515	2206038	0.62	2225	607	13675	None
7701	14.6	8.01	Neural Network (Specific Model)	11	0.879	13151	234.43113342898135	1110672	0.5	1394	115	96769	None
797	22.63	3.08	Neural Network (Specific Model)	11	0.939	30952	334.6953316953317	434232	0.36	407	26	52657	None
851	90.45	44.84	Gradient Boost (General Model)	11	0.891	4930	278.7872996300863	3039600	0.57	3244	656	41031	None
89	99.86	0.95	Neural Network (Specific Model)	11	0.867	19080	323.3742528735632	2429713	0.59	2175	219	139691	None
9018	4.61	4.06	Neural Network (Specific Model)	11	0.789	6475	284.28389830508473	509965	0.48	472	89	12034	None
916	54.98	5.12	Gradient Boost (General Model)	11	0.923	16894	328.42424242424244	1231196	0.61	1155	94	49160	None
9248	75.25	42.33	Gradient Boost (General Model)	11	0.945	2802	291.0692023243529	1744635	0.36	1893	600	11797	None
927	29.05	0.08	Neural Network (Specific Model)	11	0.914	17713	351.08379888268155	617759	0.54	537	48	48761	None
9300	43.49	6.1	Neural Network (Specific Model)	11	0.934	3308	368.08985765124555	1327179	0.5	1124	408	11754	None
941	100.0	104.71	Gradient Boost (General Model)	11	0.936	6800	315.7629573170732	10602535	0.44	10496	1929	54341	Low confidence prediction - substantial (48%) disagreement between completeness prediction models
9417	31.01	0.0	Neural Network (Specific Model)	11	0.915	2934	243.12276214833759	310667	0.35	391	103	11636	None
969	15.09	1.11	Neural Network (Specific Model)	11	0.914	22533	308.9439834024896	487604	0.49	482	41	47673	None
9784	0.0	0.67	Neural Network (Specific Model)	11	0.915	9903	324.8768115942029	293505	0.38	276	55	11301	None
9792	18.2	0.95	Neural Network (Specific Model)	11	0.948	10822	344.1834451901566	486113	0.37	447	64	107038	None
10062	9.1	0.0	Neural Network (Specific Model)	11	0.869	2603	244.83778966131908	472973	0.59	561	174	11038	None
10236	58.69	14.91	Neural Network (Specific Model)	11	0.935	3433	293.8930307941653	1160981	0.47	1234	344	10893	None
1044	89.75	93.45	Neural Network (Specific Model)	11	0.873	6402	358.36745213549335	6680548	0.51	5432	1241	45742	None
105	92.25	105.6	Neural Network (Specific Model)	11	0.9	32254	310.5255586592179	7402793	0.57	7160	481	130252	None
106	14.56	1.26	Neural Network (Specific Model)	11	0.905	122946	197.22192513368984	487194	0.43	748	25	129803	None
10912	27.57	1.16	Neural Network (Specific Model)	11	0.921	2981	278.3803317535545	763999	0.42	844	251	10317	None
1122	6.88	0.02	Neural Network (Specific Model)	11	0.82	29064	181.5342105263158	251864	0.38	380	27	44063	None
115	0.0	35.62	Neural Network (Specific Model)	11	0.912	75419	279.77413127413126	3329651	0.69	3626	67	121493	None
1153	97.34	59.34	Gradient Boost (General Model)	11	0.924	8327	321.35131704220885	3282656	0.4	3151	533	43690	None
11759	70.5	42.41	Gradient Boost (General Model)	11	0.938	3168	299.74749807544265	2486431	0.49	2598	779	12038	None
1195	98.99	104.98	Gradient Boost (General Model)	11	0.926	5983	302.7878825119823	7971370	0.44	8137	1557	42789	None
1202	87.38	98.44	Neural Network (Specific Model)	11	0.926	5162	297.887296337131	7863353	0.48	8163	1726	42650	None
12279	54.73	9.82	Neural Network (Specific Model)	11	0.907	2935	305.0118343195266	2042879	0.51	2028	679	9358	None
1254	75.86	0.47	Gradient Boost (General Model)	11	0.906	10204	316.4753673292999	1210605	0.53	1157	158	42004	None
12925	17.98	0.0	Neural Network (Specific Model)	11	0.92	3179	311.10823529411766	430792	0.58	425	135	8983	None
1294	90.48	89.71	Neural Network (Specific Model)	11	0.886	7987	355.26889338731445	7122806	0.54	5928	1170	41561	None
137727	37.67	12.35	Gradient Boost (General Model)	11	0.878	3188	256.7414837244512	2313324	0.56	2642	729	12522	None
1384	47.56	0.02	Neural Network (Specific Model)	11	0.919	11755	332.0040225261464	1344307	0.4	1243	175	40239	None
1387	84.92	3.29	Neural Network (Specific Model)	11	0.931	7466	341.29234972677597	2010535	0.41	1830	325	40196	None
14559	88.54	52.52	Gradient Boost (General Model)	11	0.892	4278	276.2878812591747	5687537	0.63	6131	1411	36459	None
149	99.86	37.95	Neural Network (Specific Model)	11	0.909	22773	355.6316931982634	4856620	0.52	4146	624	104102	None
14959	23.83	0.04	Neural Network (Specific Model)	11	0.935	3300	292.4012738853503	293933	0.35	314	92	8051	None
1497	5.93	0.25	Neural Network (Specific Model)	11	0.914	12387	202.61290322580646	307813	0.56	465	37	38836	None
15091	20.9	0.5	Neural Network (Specific Model)	11	0.907	2659	281.7583774250441	527601	0.42	567	188	10178	None
15218	34.45	8.48	Neural Network (Specific Model)	11	0.925	2846	263.8197845249755	871148	0.43	1021	304	7946	None
1534	76.94	97.26	Neural Network (Specific Model)	11	0.934	5340	320.15321518987344	10140657	0.49	9875	2144	38325	None
15392	26.42	6.45	Neural Network (Specific Model)	11	0.882	3354	293.3955739972337	721129	0.63	723	216	12925	None
1557	9.49	2.17	Neural Network (Specific Model)	11	0.904	18704	371.4471299093656	407509	0.42	331	37	38023	None
157	9.12	1.28	Neural Network (Specific Model)	11	0.903	56716	229.81638418079095	268885	0.43	354	9	102332	None
15762	3.93	0.08	Neural Network (Specific Model)	11	0.847	6904	271.5167286245353	258345	0.44	269	44	14812	None
1582	5.64	0.04	Neural Network (Specific Model)	11	0.937	16369	189.2689393939394	318755	0.56	528	30	37704	None
1593	78.36	24.65	Gradient Boost (General Model)	11	0.908	7375	305.608649035025	2819743	0.48	2798	512	37569	None
16428	32.39	7.14	Neural Network (Specific Model)	11	0.949	2732	310.58170606372045	953690	0.4	973	338	7502	None
16448	29.8	6.17	Neural Network (Specific Model)	11	0.927	3368	293.15361445783134	314464	0.3	332	97	7663	None
165	96.98	53.78	Gradient Boost (General Model)	11	0.931	12764	290.4262225969646	2215687	0.35	2372	317	101016	None
16716	22.16	0.13	Neural Network (Specific Model)	11	0.944	2669	283.8653421633554	407462	0.38	453	146	7402	None
170	87.81	96.5	Neural Network (Specific Model)	11	0.867	9879	287.1129685255322	7597462	0.61	7657	1133	99571	None
1808	74.35	95.43	Neural Network (Specific Model)	11	0.916	6574	299.51120218579234	10752184	0.42	10980	1999	35122	None
18210	23.81	0.08	Neural Network (Specific Model)	11	0.904	2870	262.2229904926534	1005123	0.5	1157	352	6971	None
1851	92.02	17.07	Gradient Boost (General Model)	11	0.906	8928	296.39147909967846	2437263	0.58	2488	398	34657	None
1872	84.74	44.22	Neural Network (Specific Model)	11	0.905	5350	301.5339881106229	3858770	0.46	3869	814	34409	None
1940	88.25	0.37	Gradient Boost (General Model)	11	0.888	11274	295.1835443037975	1888957	0.52	1896	221	34907	None
199	86.31	0.2	Neural Network (Specific Model)	11	0.845	22048	353.3670082967301	2566126	0.55	2049	170	91526	None
20	4.74	0.01	Neural Network (Specific Model)	11	0.899	250081	319.3191489361702	250081	0.46	235	1	250081	None
200	54.17	20.15	Gradient Boost (General Model)	11	0.913	46251	291.45269286754	1967919	0.57	2061	147	91393	Low confidence prediction - substantial (45%) disagreement between completeness prediction models
200213	17.25	2.82	Neural Network (Specific Model)	11	0.916	3693	286.360097323601	768983	0.42	822	212	15680	None
2016	91.39	51.15	Neural Network (Specific Model)	11	0.875	6865	333.4060236370568	2993051	0.42	2623	511	32715	None
20214	11.23	0.01	Neural Network (Specific Model)	11	0.876	2686	280.9724770642202	314053	0.59	327	110	6495	None
207138	11.21	0.06	Neural Network (Specific Model)	11	0.866	3005	250.51162790697674	372107	0.46	430	123	21629	None
2095	6.81	0.91	Neural Network (Specific Model)	11	0.924	11272	235.42228739002934	259720	0.46	341	28	31837	None
209663	17.59	0.24	Neural Network (Specific Model)	11	0.859	361276	224.7572463768116	432384	0.33	552	12	361276	None
209707	6.24	0.09	Neural Network (Specific Model)	11	0.933	63578	234.63071297989032	411333	0.61	547	37	191745	None
209771	72.4	11.47	Gradient Boost (General Model)	11	0.904	33098	230.46548507462686	1633917	0.37	2144	117	183437	None
209774	67.16	16.84	Gradient Boost (General Model)	11	0.851	20074	197.26818675352877	1276936	0.32	1842	110	178633	None
209784	55.08	10.02	Gradient Boost (General Model)	11	0.898	17194	225.69371568029285	1232075	0.41	1639	115	130922	None
209789	59.6	13.82	Gradient Boost (General Model)	11	0.857	13886	205.05006257822276	1142289	0.36	1598	127	149029	None
209792	13.65	0.08	Neural Network (Specific Model)	11	0.91	57349	221.1897506925208	524285	0.41	722	33	142096	None
209794	59.96	15.93	Gradient Boost (General Model)	11	0.895	23604	213.53108188882248	2385659	0.45	3346	250	139965	None
209798	15.6	0.4	Neural Network (Specific Model)	11	0.88	34620	210.5770202020202	566215	0.37	792	36	135732	None
209812	55.29	12.13	Gradient Boost (General Model)	11	0.857	12726	210.60470588235293	1562502	0.3	2125	199	77977	None
209836	6.57	0.82	Neural Network (Specific Model)	11	0.93	5982	260.96495956873315	311119	0.42	371	52	103216	None
209840	8.02	0.18	Neural Network (Specific Model)	11	0.886	27925	278.8149100257069	366273	0.53	389	30	102042	None
209894	16.59	1.06	Neural Network (Specific Model)	11	0.916	37471	208.37000973709834	697422	0.43	1027	59	84360	None
209914	5.06	0.03	Neural Network (Specific Model)	11	0.93	13048	211.62303664921467	259716	0.45	382	35	79594	None
209945	22.93	2.38	Neural Network (Specific Model)	11	0.925	37913	293.10277324632955	581998	0.38	613	40	73310	None
209954	4.83	0.05	Neural Network (Specific Model)	11	0.905	17295	272.41104294478527	293206	0.47	326	28	72580	None
209955	65.47	14.79	Gradient Boost (General Model)	11	0.929	19762	205.7935064935065	1526312	0.51	2310	160	56161	None
209981	14.87	3.0	Neural Network (Specific Model)	11	0.915	15047	204.86835650040882	817151	0.5	1223	90	52427	None
209988	4.6	0.12	Neural Network (Specific Model)	11	0.939	42355	340.1927710843373	359243	0.5	332	21	65093	None
210046	5.61	0.01	Neural Network (Specific Model)	11	0.918	31572	216.62140992167102	270246	0.4	383	18	60402	None
210082	6.34	0.04	Neural Network (Specific Model)	11	0.887	43883	214.882703777336	364145	0.43	503	30	57327	None
210085	6.22	0.11	Neural Network (Specific Model)	11	0.938	26973	222.94841930116473	426298	0.57	601	30	57274	None
210092	7.74	0.82	Neural Network (Specific Model)	11	0.93	15180	285.01863354037266	442666	0.5	483	41	56762	None
210097	13.21	0.93	Neural Network (Specific Model)	11	0.907	15951	223.89743589743588	689544	0.45	936	69	56360	None
210124	9.77	0.43	Neural Network (Specific Model)	11	0.927	36911	218.17185385656293	518401	0.51	739	31	54726	None
210175	6.38	0.46	Neural Network (Specific Model)	11	0.874	6657	216.81183932346724	350181	0.44	473	65	52465	None
210189	13.49	2.96	Neural Network (Specific Model)	11	0.869	8828	273.6666666666667	596553	0.4	633	90	53684	None
210226	82.82	32.49	Gradient Boost (General Model)	11	0.892	6512	284.9306265984655	2991792	0.56	3128	551	48703	None
210234	4.52	0.02	Neural Network (Specific Model)	11	0.939	15527	292.74657534246575	271763	0.43	292	25	48211	None
210235	7.48	0.03	Neural Network (Specific Model)	11	0.914	21168	299.3141993957704	324724	0.43	331	21	48191	None
210247	12.85	0.31	Neural Network (Specific Model)	11	0.898	4136	207.50106609808103	647754	0.39	938	155	26982	None
210249	5.46	0.11	Neural Network (Specific Model)	11	0.927	11351	203.69767441860466	282203	0.42	430	41	47579	None
210280	6.57	1.76	Neural Network (Specific Model)	11	0.93	45854	243.95796847635728	446600	0.46	571	29	46139	None
210291	9.28	0.73	Neural Network (Specific Model)	11	0.888	20736	209.30572289156626	468007	0.4	664	55	43577	None
210314	10.07	0.24	Neural Network (Specific Model)	11	0.928	18626	211.12972972972972	376558	0.55	555	37	44884	None
210322	13.68	2.02	Neural Network (Specific Model)	11	0.937	12910	230.79274611398964	709402	0.51	965	81	54597	None
210325	27.05	1.92	Neural Network (Specific Model)	11	0.911	12207	274.56361323155215	707600	0.37	786	86	44630	None
210333	9.09	0.0	Neural Network (Specific Model)	11	0.891	4100	177.71394799054374	251882	0.46	423	59	44285	None
210373	6.69	0.07	Neural Network (Specific Model)	11	0.909	7757	182.55862068965519	347081	0.42	580	56	43081	None
210393	10.14	0.23	Neural Network (Specific Model)	11	0.911	7023	224.3551673944687	504758	0.39	687	91	28115	None
210430	4.93	0.04	Neural Network (Specific Model)	11	0.943	8489	201.5659090909091	279790	0.51	440	45	41521	None
210482	8.03	0.17	Neural Network (Specific Model)	11	0.89	10243	210.8294573643411	456505	0.38	645	69	40268	None
210499	5.78	0.54	Neural Network (Specific Model)	11	0.936	10535	226.48949579831933	344260	0.56	476	42	39842	None
210506	12.18	1.42	Neural Network (Specific Model)	11	0.857	17193	182.98218262806236	287218	0.36	449	32	39720	None
210602	15.35	0.44	Neural Network (Specific Model)	11	0.702	7172	148.23990498812353	531706	0.35	842	91	37919	None
210612	4.28	0.14	Neural Network (Specific Model)	11	0.894	19401	186.87980769230768	259594	0.5	416	31	37734	None
210616	56.92	11.35	Gradient Boost (General Model)	11	0.897	5654	300.4424841213832	1420441	0.38	1417	281	24885	None
210627	12.92	0.42	Neural Network (Specific Model)	11	0.854	13102	254.98318240620958	691144	0.39	773	90	37332	None
210664	12.12	0.4	Neural Network (Specific Model)	11	0.861	7958	244.3184438040346	588689	0.5	694	105	36791	None
210683	9.08	0.14	Neural Network (Specific Model)	11	0.877	19548	155.78356713426854	263703	0.38	499	34	36527	None
210712	5.51	0.1	Neural Network (Specific Model)	11	0.908	6302	196.78524590163934	393907	0.41	610	72	35362	None
210785	21.85	0.01	Neural Network (Specific Model)	11	0.898	10374	290.82535885167465	405710	0.6	418	45	35030	None
210837	6.37	0.14	Neural Network (Specific Model)	11	0.94	6217	211.04017857142858	299906	0.56	448	50	34026	None
210871	17.34	2.31	Neural Network (Specific Model)	11	0.837	6507	171.01471941122355	664241	0.36	1087	128	18362	None
210951	9.78	0.31	Neural Network (Specific Model)	11	0.867	5397	231.79418886198548	329704	0.38	413	71	32457	None
211062	4.57	0.25	Neural Network (Specific Model)	11	0.914	15430	210.56443298969072	266292	0.44	388	31	30987	None
211070	5.18	0.02	Neural Network (Specific Model)	11	0.898	9326	281.94029850746267	251449	0.52	268	34	30666	None
211152	11.13	2.67	Neural Network (Specific Model)	11	0.879	11775	282.24948024948026	462187	0.36	481	58	29559	None
211165	11.09	1.22	Neural Network (Specific Model)	11	0.905	5443	333.48582995951415	545112	0.39	494	113	29334	None
211176	12.07	0.49	Neural Network (Specific Model)	11	0.904	4775	183.47066492829205	463851	0.39	767	104	29245	None
2112	69.14	33.67	Gradient Boost (General Model)	11	0.892	4692	296.76895306859205	1932738	0.47	1939	449	31655	None
211266	6.94	0.27	Neural Network (Specific Model)	11	0.914	4370	251.46723646723646	288831	0.31	351	67	19704	None
211280	13.41	1.15	Neural Network (Specific Model)	11	0.539	4458	100.10313075506446	601721	0.31	1086	143	28019	None
211300	17.05	15.41	Neural Network (Specific Model)	11	0.902	4814	326.6800595238095	729533	0.43	672	164	27794	None
211427	7.0	0.63	Neural Network (Specific Model)	11	0.911	3321	301.28852459016395	302457	0.3	305	92	8867	None
211497	11.38	52.1	Neural Network (Specific Model)	11	0.911	4404	274.5784027593526	6806115	0.59	7538	1622	32756	None
211606	5.12	0.01	Neural Network (Specific Model)	11	0.955	7101	564.2467532467532	272920	0.49	154	47	24928	None
211640	8.14	0.01	Neural Network (Specific Model)	11	0.922	8556	228.390756302521	352314	0.43	476	56	24651	None
211769	6.27	0.08	Neural Network (Specific Model)	11	0.935	3152	290.3726708074534	299298	0.57	322	89	23548	None
211930	8.19	1.05	Neural Network (Specific Model)	11	0.898	6275	196.38297872340425	368632	0.39	564	70	22383	None
212103	28.25	0.25	Neural Network (Specific Model)	11	0.9	3637	276.7234314980794	719365	0.57	781	196	10844	None
212317	7.35	0.03	Neural Network (Specific Model)	11	0.934	3696	239.70855614973263	286720	0.48	374	79	16022	None
212470	36.73	0.57	Neural Network (Specific Model)	11	0.93	3099	288.53201506591336	986549	0.4	1062	313	10129	None
212505	8.31	0.0	Neural Network (Specific Model)	11	0.887	3090	329.33076923076925	289260	0.54	260	94	8706	None
212517	69.4	20.0	Gradient Boost (General Model)	11	0.935	4422	277.27261904761906	1491710	0.43	1680	373	17444	None
212727	6.69	0.09	Neural Network (Specific Model)	11	0.963	3201	234.6457399103139	323235	0.38	446	94	12006	None
212900	23.44	1.76	Neural Network (Specific Model)	11	0.942	3380	269.089588377724	704559	0.36	826	210	9983	None
213178	10.79	0.16	Neural Network (Specific Model)	11	0.894	3929	256.7008733624454	393464	0.37	458	96	12895	None
213459	15.02	8.49	Neural Network (Specific Model)	11	0.876	3926	320.6142433234421	369455	0.59	337	95	15845	None
213498	4.67	0.03	Neural Network (Specific Model)	11	0.938	5870	262.91483516483515	304413	0.57	364	60	15763	None
213510	23.53	10.84	Neural Network (Specific Model)	11	0.893	4127	234.80094043887146	1004488	0.33	1276	265	15711	None
213551	6.12	0.3	Neural Network (Specific Model)	11	0.925	3250	241.72394881170018	426672	0.44	547	133	11556	None
213556	8.48	0.42	Neural Network (Specific Model)	11	0.946	5070	303.877245508982	321197	0.41	334	68	33023	None
213563	8.58	0.66	Neural Network (Specific Model)	11	0.892	5915	239.9004329004329	370783	0.54	462	75	15581	None
214	9.32	2.39	Neural Network (Specific Model)	11	0.665	57862	143.93548387096774	361745	0.35	558	19	86541	None
214046	8.9	0.18	Neural Network (Specific Model)	11	0.934	5322	265.7635135135135	250928	0.32	296	53	14424	None
214216	6.01	0.11	Neural Network (Specific Model)	11	0.899	3065	387.14285714285717	361563	0.47	280	116	14115	None
215283	9.71	0.79	Neural Network (Specific Model)	11	0.872	4820	263.24289405684755	349509	0.39	387	76	31650	None
2161	78.51	21.12	Gradient Boost (General Model)	11	0.934	5870	303.9971428571429	2387975	0.43	2450	482	20409	None
216249	25.54	0.17	Neural Network (Specific Model)	11	0.915	2878	264.99640287769785	723098	0.62	834	239	11060	None
